,Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
74,04/21/2021,-3.0719586963536627,-19.63864464310935,8.27755689197019,-5.4072553045859,-15.041007615700059,-14.941772296775301,15.42542928805711,31.502402698660216,-20.837940373905724,-12.038357901410683,-19.331376386170906,-7.116520494003938,-7.187336453205708,72.61913423062933,-18.11420747264005,-12.480134875557951,-25.871090498275656,-14.536696929794166,4.638716535238425,-41.138948662772826,16.73239908544253,15.446106721951402,-31.1209621146821,-14.70781491765404,-10.468147247972263
75,04/22/2021,-41.30182126606072,-28.52959421519593,-11.750578188934353,-16.590710753418016,-43.27930467465351,-16.01583735934599,-27.748475923008424,10.553470919324578,6.75819577470281,-17.637312567310083,-19.004915834947116,-5.672151722214475,-8.846427312433155,-44.59028831562974,-8.808392966457687,-12.660749864155044,2.759216711283489,-15.068837762429677,-20.25840523330363,-24.51098086293341,-1.9683386478773435,-44.230769230769226,-33.94594252035869,-27.238958759871306,-11.024862859171543
76,04/23/2021,-29.255059661151034,4.752221028085302,-26.20249386913026,8.587559092609599,-27.116349047141426,-0.44959128065395093,-15.62683931724544,-20.66511660677799,-19.62808512567142,6.084430011963767,-23.995029720925544,-2.7116626997619857,-15.213597802131448,-12.921934054476736,-33.872685334885425,-16.797377484542928,-13.206248885037844,-38.00853638770328,-26.426330913158875,-52.20513169536514,-5.728666068145662,-9.440854724355322,-15.281269936578227,-29.837058027951315,22.426734092538027
77,04/26/2021,-46.45630252556176,-24.529955601277816,-22.63681592039801,46.35221445920417,-33.95588538445681,-42.72550200092078,-51.882304032518824,-35.12142372335408,-25.821168755437018,-2.3492041329237643,-39.38510371299919,-20.44326395541235,-20.054042049156056,-45.883817824816816,-30.86637323338262,-18.400996331442652,-39.35748956825343,3.426134018254369,19.70624826370016,-23.87552204605093,-20.287909904453986,-50.849363213786326,-53.47862531433362,-37.70078513289635,76.6128191446953
78,04/27/2021,35.24479000867787,-17.656567874039713,-14.170977970627504,50.80384585073686,25.953461975028375,-11.686626055655545,18.152254249815226,-15.091506566073033,4.121421345651851,174.82317955312652,-34.836581931371825,-26.551514144937165,-1.9156032926344138,-15.150547386977683,1.8614309188800768,22.535572109889245,-16.36664493807351,-14.722566587775649,34.239394233569556,-12.42296918767507,-32.09401212330431,-58.663537694338515,3.4978437949209393,-36.767917775534556,111.0955779309122
79,04/28/2021,106.44151797110891,29.105499558506565,-16.66162588943188,38.422688422688424,236.0653020634789,48.35661031187651,131.52182339716256,13.23626823217695,-15.349646894265929,37.46257265308518,-12.617536708508965,32.01921484180885,-47.089655988404765,80.10081399283972,10.474871565780656,61.63194444444444,-28.581580817519015,37.420139945238816,-38.866708965786515,-27.80358327803583,29.628364587028287,-36.34678312368582,-6.633688483003551,-2.9272834627787616,206.03412670092638
80,04/29/2021,71.80383658127761,70.07336405363974,-29.138845247446977,173.19085381031968,43.85291655037678,170.5395302980267,45.601119045866156,17.593866956416758,20.569462847397833,1.6421527661708173,-17.72777846458153,-19.15457204348546,5.199627092537797,-32.8799130592284,24.178496588527818,26.88613723856015,-19.17187035385073,31.422174356648906,9.636043487391564,-34.900676246830095,154.85337921836003,15.044714203135095,-21.396841066140176,-32.878377721223515,22.34736543328253
81,04/30/2021,27.20579772103195,2.9551949774432993,3.4533642120796015,61.44880801566279,71.55970320507917,64.69484507711745,87.38988893144389,91.66073397825146,90.1315942921384,18.868719362745097,-6.24597293814433,16.57036234501023,-3.442387646010691,79.2205977396985,52.43423057135864,7.849565826829645,-32.316940839446154,66.43477544971803,56.9252314103221,31.543332505587284,120.75510437925614,76.92011710581347,3.370607875351105,-31.348626234749226,42.252876229780924
82,05/03/2021,-27.707035696000176,-17.813279369940933,-76.5436131983012,79.03284782741179,12.8596547314578,72.02418695264615,7.886838239989783,1.1751360583234556,-7.182254073181698,11.157470185320399,-15.987963235534622,-35.05398546048952,-3.8481594342236054,29.440081074233593,1.338023993517402,31.283347933423588,3.5678137651821857,15.449147276116825,25.297706842211493,46.23761298050746,25.801972023550668,61.80965028773794,-7.9515335100340785,-5.962260502441303,6.802868976534168
83,05/04/2021,37.41415836392239,50.72858058542838,-40.059626271051094,64.04487604801254,74.51133089323262,71.21016748712321,50.664950664950666,27.444032855532292,-33.39880141894797,19.88928814217733,22.05255815707122,53.766114783063934,-19.461200476616025,23.520151133501262,21.432480150330914,-44.74899723731417,8.783802371324036,25.196019300361883,5.051739946731869,18.782008461367177,20.76236423113203,32.218455499505275,15.190853602988067,24.650275147764543,56.73426482697995
84,05/05/2021,-5.0695898296121955,-3.6938736202002227,-24.24798962386511,17.998855398702784,26.82601656985049,-10.583535192349638,7.843719090009891,26.264370071016597,-55.318111527743206,113.49582937915189,-1.354433989164528,-10.054884742041713,-47.30736825212141,31.182882194425453,12.388462484537149,0.9587603487814674,-6.202406556995873,29.192198153102616,9.386867088607595,26.228965151715915,99.5728500055552,-9.59609615409376,-4.145369045185034,-8.918052668052669,23.48367664999212
85,05/06/2021,3.3698175787728024,-12.556423207916092,-67.68814329635076,37.54638792676893,-13.65599506409817,30.593544575946368,-24.94903902154921,22.828064372495387,-0.2308888322339482,19.910306966674398,-31.851703317514424,-26.53783342406097,-23.463753454541344,-29.59266966348973,15.42560741151727,-26.50905031496691,0.8950458924804743,28.723404255319153,22.979623173448456,42.7706610453489,-11.484827050199103,1.2791204955937527,19.544833435423833,2.485267742761978,-43.92264311864328
86,05/07/2021,8.659249314672048,-7.0053366367413075,-31.586358320803797,47.843691148775896,9.953580397230045,21.881125949522175,2.9916799433528056,37.7133128678097,-16.120016440608303,-32.29272737016989,-59.16070955785015,-27.983766832687696,3.516923925828045,-33.68817172811667,47.72591420534458,-41.253563772183796,-51.745505464261,7.719684461566685,-18.28371278458844,-19.211275120042682,-2.2002259125571038,-17.051061807814612,-19.654459539279387,13.480849725863187,-21.840670380663525
87,05/10/2021,26.24206675772212,-6.569832449646844,-33.50872854952772,114.22910398473618,2.060085836909871,66.55237571718143,5.338626053143228,92.20648775588157,-20.898448327126307,-24.42017259978425,-16.055169622985094,-4.103499373076485,17.76524764289676,47.171945701357465,51.28602065018249,0.047884120428562875,7.705315622010102,-4.974857924960576,-3.2428355957767727,28.12179487179487,28.146682702146197,56.14035087719298,2.7741565416905667,23.627780256946238,15.387761884674871
88,05/11/2021,70.57126487484092,33.044763179460894,-14.529587109286151,76.12657262676325,53.382986360373295,12.643780810173608,47.4694589877836,30.36652425437969,30.59591676261619,-24.816124182209762,-9.680117081329708,-6.487871183605185,12.648814948201828,31.629045886430653,58.67983344122008,-41.512522507775415,23.258419413385916,-2.002614879300998,9.294357850704646,-20.20852104517956,10.343549048558293,6.8886507261909165,36.73323397913562,49.41438792512006,45.8302123060913
89,05/12/2021,52.658299487316064,62.92959325810382,39.963833634719705,123.2452966714906,99.86209274263058,65.8122245769839,45.98412035102382,41.110062436474514,8.355144079063285,8.000720785656364,16.77111551368617,15.389062319343278,17.529235823383754,-18.6426569447664,107.06921855451834,6.7122465736120756,55.664287051148364,33.52795685845193,4.580729751119196,53.0617574095835,13.221885501599019,0.4400511235864167,42.9890948096061,36.24502982107356,21.27919244917163
90,05/13/2021,15.691902742304597,25.181129643534973,2.7416591069448644,29.84964736882895,37.513459786300004,10.404631337249777,26.422070534698523,-1.9506232700971775,24.148714677875713,-27.10051632803594,-2.9831530935040096,-19.27782089662564,0.9104554899351734,-8.940161577433932,12.352257628436906,10.861330015208075,5.8420512820512815,-29.2888493954816,19.286483245438315,-5.374181478016838,-18.75471848144414,29.96829171621086,-4.226230451885254,7.26775736624191,25.22955972414219
91,05/14/2021,11.36162440710818,4.145186409433302,13.677362637362636,4.140566274116763,10.080506433633799,9.744651247662059,-7.136379490756889,35.05180580224985,17.627423334508283,-26.546640889318514,-8.408448214916932,-25.889034512887726,-24.625584856750155,-10.62635635710544,35.190606275956945,-3.6174421890845014,17.391432011040315,28.974202544884086,-10.71508429855552,33.57778568885724,-3.7879295346814223,35.94664931685101,-17.73643410852713,-18.690679444107875,-22.031548562832864
92,05/17/2021,26.34630856182925,10.970015738710503,9.698881676070295,-23.701518224844797,-32.58630376427992,-4.7691774977430965,-4.761447633675722,125.06338989662571,4.35555841938238,-11.849865951742627,-3.5559885526395907,-13.934650539105686,-8.447926216073562,-2.049557522123894,57.1923301707308,-5.063207140250174,54.04598911707916,11.379157427937916,-22.399249288640448,-11.113268922658639,59.97137685326387,18.855121773061914,13.945945945945946,10.304659498207885,-29.196016980788098
93,05/18/2021,-34.97172263027903,-4.048879207704823,13.175995916680844,-26.095476993023436,-49.975217410895326,-5.140012933315044,-45.88389841110972,84.95557262752033,25.116689880082887,-65.3530641788644,53.244242251919246,34.3483832064521,-13.439459644963032,3.882808148025474,30.563422655172058,-5.978094793894848,110.15348642004916,50.713656387665196,11.357390801272778,-9.47278639586332,-12.672835226624327,132.0502994691873,-28.235596707818928,2.7690700104493207,-48.34024929776982
94,05/19/2021,-45.12132460327783,-14.05724382215681,64.26634068075028,-42.146851184179276,-70.79870786378319,-43.65149584748962,-67.60313420841146,69.32808772251789,77.71272057833056,-34.43025540275049,47.52716671084018,34.05897114178168,48.472108858749735,-7.906916945230136,16.821810123818224,-25.700859291084853,93.19304194000148,-11.989275084249625,56.58810755572588,32.123161764705884,-21.461270933451022,25.75449569976544,39.077570982203504,89.31103052988654,-32.09144668165622
95,05/20/2021,-46.289142378476924,-49.13528037537806,85.68096260883623,-65.7242528376549,-21.5404763059611,-69.35931275076601,-39.74819234464277,-0.34906522386374134,6.849272327650163,43.65467625899281,5.47458051590283,49.3924914675768,-19.65723709052239,0.9067112826186685,-24.254348717348016,-24.1011525890246,18.17345718752874,-11.852235233227663,29.194907762126483,-22.777687604826056,-75.99816591664154,-18.33389983300575,25.029827315541603,61.937306800618245,-4.210003021766466
96,05/21/2021,-29.34874988285706,-27.80793794582095,233.3095606006577,-41.436377384332246,-9.416800428036384,-48.34918199632392,-41.6687956670584,-24.597232337946103,-36.13486200492165,-16.910982956925157,84.50238391821657,-31.760210667630506,-12.439876634971082,-45.38215629324964,-31.86831550802139,-28.387174940247384,25.712636675537887,-33.00603482390186,10.582678536447338,-19.458209448298646,-39.81875474528911,-47.25684134879059,-19.620610099974364,-2.2130234039165737,-13.735062304326648
97,05/24/2021,9.094290401801636,-16.027395984034094,172.08599788143906,-58.76436047995915,12.711564336803344,-12.14829455914955,-37.12560672428081,-14.51858757133319,27.788973897223322,-35.09852987175477,-26.665368892349623,-4.490661014703934,-20.00491479607833,-50.57618907809748,-10.284452158988962,-21.21593545745439,-20.44411868501778,-29.68212673065997,-13.493922159027546,-38.30516047360191,-30.338040174748244,-47.240156704821516,26.621417797888387,-9.380194321161127,-49.950771448344696
98,05/25/2021,-45.95113581897723,-47.65408567750302,7.422210379844272,-40.04669632680075,-49.93083136239903,-31.60540266138495,-46.36104783599089,-9.424077754672977,-5.828650976990043,-21.179964898069397,-29.395774125787717,-59.14372047495425,-2.8402567481140726,-20.314385249383974,8.90180340274294,-26.86575961491232,-10.901780295367185,17.918222329278574,-15.39484621778886,-35.34070672040491,37.55909510569907,-19.34882351497902,-8.161651310846613,-7.004087699739873,-20.00395308332052
99,05/26/2021,-18.855958322108734,-32.64845971888396,26.852587458565047,-35.76374855172042,-19.01186364318967,-37.815196179129,0.22929468953499038,-28.277555079083932,30.761714737077604,-32.357757813962195,-31.207544442838557,-39.75469855992189,24.285455947157526,-34.14888398332107,-31.17248510762477,-26.512069607176315,-10.708973723351512,3.607334914325796,-2.0853674706782868,-13.504434997113316,-42.32586170894764,-17.35836158031162,-9.58246680531115,38.07361263017737,-28.258434136449367
100,05/27/2021,-7.794693312093496,21.11565207485636,200.69086772158445,-42.4151808800054,39.83326716951171,7.708208413544987,88.97080221165972,21.217205771162828,-5.089150104734277,201.14457054423522,-33.2461503253016,41.5190811411634,15.987564981096408,-2.522819679626394,25.037262266738207,46.742255736993435,5.5147474290880325,43.012172259921314,238.71007358434565,68.54698266071023,37.31853615246106,354.9777731830869,16.562216704110995,195.07884615384617,-7.185738710286514
101,05/28/2021,-32.414946232183745,-9.70226646220938,181.05421056303635,-50.53818228138335,-25.662675617689807,-24.372514403111197,3.59229975936748,-29.152146403192837,-3.1198336543214085,-5.568528119681798,27.92544570502431,70.30396174863388,-27.819860006452608,27.623821405701417,-42.73592259584774,20.401790752793346,6.5341382875821346,23.44766511120951,66.32693559397374,157.61928347366683,14.155175209046034,4.349167180752621,17.91950009189487,208.42814345333957,10.820150348268937
102,06/01/2021,-20.77344973873631,-23.20179581974584,75.82631719870288,-58.38043366560477,-24.4549395096073,-51.4592065744744,-26.30162270245328,-24.479446509402717,-42.39083345013443,36.940231935771635,-11.637809826055518,-35.50853837315266,-32.60169969245699,-47.11448573862102,-10.897279435234037,25.01824708345797,-26.66611577077222,-2.3170617152519024,12.890982412145446,5.9588732676239555,44.41739936111932,-3.4835690017340304,11.06601045207773,53.95824230104299,-3.7698434678571826
103,06/02/2021,-42.31338580804718,-53.006513253233635,108.05367247464844,-56.39421619983549,-38.10916749546598,-38.40254544109175,-46.564933042665835,-28.32659077366952,-49.8906543322173,9.734082801859259,-26.16071428571429,-25.72259182646615,-32.05537254800443,18.966895051943457,-33.51917323905358,-17.180788279244087,-38.55369121416496,14.900263577495037,-24.782890000637888,1.1453460235521857,-2.614803530625607,40.03906925284376,-23.21140515324585,-9.0850948687253,-30.985214142039908
104,06/03/2021,-31.012364928961627,-32.04275921952211,91.16437272583453,-51.416011668422335,-59.686044505778845,-48.831226795966806,-47.483826644529685,-24.460851147754653,-10.973698837498077,27.913573037457244,-21.013815311104185,-31.900467601870407,-7.143105474318057,-17.34034424254983,-41.11280554224217,-14.049391119068405,-54.44005496392992,-20.87027814891291,27.06326168720422,-24.06807131280389,19.392713340370356,1.253161090797803,-35.857470306313814,-6.812585499316006,-29.905904813855177
105,06/04/2021,-14.66093713606735,-28.99265359484533,116.22682232904936,-32.86281297561849,-26.34019997590652,-26.493428912783752,-2.7071616047994,-30.97987904762886,-45.599288444694906,29.591132778365452,13.399052132701422,9.266974955359187,-44.71711594673595,-23.524458278822873,-15.824824255610222,-18.810016711146584,-48.86042094654832,-12.597105864432597,-21.23926156095778,-12.713162967722802,17.525115066768688,-35.113293281693146,-17.64588029050839,15.7504215851602,-45.756349852405506
